�û�ID,�û��ͻ�,����,��ծ��,������,��������
131402,0,39,0.155655095,2678,0
127245,0,39,0.988032909,2673,0
46794,0,39,0.533358321,2667,0
101405,0,39,0.165667166,2667,0
48489,0,39,0.263967004,2666,1
140413,0,39,0.004892736,2656,2
94924,0,39,0.178154426,2654,1
18352,0,39,0.581290079,2650,2
22943,0,39,0.351942663,2650,0
59918,0,39,1.615616748,2650,4
5997,0,39,0.672081602,2646,2
113290,0,39,0.772400756,2644,4
17939,0,39,1.283799311,2610,3
127219,0,39,0.129934841,2608,2
4532,0,39,0.257593233,2600,1
58517,0,39,0.190311419,2600,0
108455,0,39,0.929257978,2600,1
108472,0,39,0.08496732,2600,3
109156,1,39,0.158785083,2600,1
113554,0,39,0.617454825,2600,0
139127,0,39,0.564013841,2600,0
100097,0,39,0.9761263,2596,2
74599,0,39,0.242092932,2560,2
51548,0,39,2.770613521,2558,0
136282,1,39,1.321861557,2556,1
103333,1,39,0.76519337,2533,2
23,0,39,0.241103559,2500,0
897,0,39,0.551779288,2500,0
4231,0,39,0.819672131,2500,0
14607,0,39,0.538584566,2500,0
21994,0,39,0.708916433,2500,2
29931,0,39,0.463014794,2500,2
39380,0,39,0.00239904,2500,0
60103,0,39,0.726109556,2500,2
62681,0,39,0.451419432,2500,0
63171,0,39,0.930827669,2500,0
69606,0,39,0.224710116,2500,2
69663,0,39,0,2500,0
76121,0,39,1.31027589,2500,0
76381,0,39,0.290283886,2500,0
78668,0,39,0.621751299,2500,2
84234,0,39,0.121151539,2500,0
87729,0,39,0.535785686,2500,2
91174,1,39,0.661335466,2500,0
96008,0,39,0.035985606,2500,0
97958,0,39,1.069172331,2500,0
99688,0,39,0.167932827,2500,0
103615,0,39,0.097161136,2500,0
114229,1,39,1.289884046,2500,0
116024,0,39,0.020391843,2500,0
116034,0,39,0.774090364,2500,3
137138,0,39,0.945621751,2500,1
141464,0,39,0.412235106,2500,0
144761,0,39,0.788084766,2500,0
148801,0,39,0.213514594,2500,2
48593,0,39,0,2487,0
5818,1,39,0.4861167,2484,0
108964,1,39,1.842995169,2483,2
82652,0,39,0.520664506,2467,3
115785,0,39,0.003263974,2450,0
126954,1,39,0.091131998,2446,3
1445,0,39,0.100164204,2435,0
109685,0,39,1.923171734,2433,0
47356,0,39,0.370416152,2426,0
44316,0,39,0.648905411,2420,1
97632,0,39,0.544476624,2416,1
40756,0,39,0.225176568,2406,0
24056,0,39,0.201166181,2400,2
25858,0,39,1.660974594,2400,3
34282,0,39,0.185339442,2400,0
44724,0,39,0.348604748,2400,0
47672,0,39,0.638067472,2400,1
49275,0,39,0.51395252,2400,0
69149,0,39,0.223240317,2400,0
94970,0,39,0.914618909,2400,0
102635,0,39,0.397334444,2400,3
111577,0,39,0.390254061,2400,0
112432,0,39,0.369012911,2400,3
132332,0,39,0.357351104,2400,1
133532,0,39,0.473136193,2400,2
115648,0,39,0.787056367,2394,1
43613,0,39,0.910294746,2340,0
9496,0,39,0.042307692,2339,1
20676,0,39,0.096829477,2333,0
115276,0,39,0.284490146,2333,1
61668,0,39,0.113880533,2326,0
103763,0,39,0.688736028,2325,0
47782,0,39,0.191259195,2310,0
922,1,39,0.984408835,2308,1
4490,0,39,0.736201651,2300,2
9049,0,39,0.248152977,2300,2
37279,0,39,0.092133855,2300,1
134139,0,39,0.315514993,2300,0
136732,0,39,0.603508772,2279,1
108538,0,39,1.300131637,2278,3
31181,0,39,0.413884007,2275,0
117544,0,39,1.00660502,2270,0
122178,0,39,1.074106749,2266,0
90790,0,39,0.582003546,2255,2
4093,0,39,0.807641048,2250,2
10414,0,39,0.183918259,2250,1
21583,0,39,0.199466904,2250,1
144414,0,39,0.128387383,2250,2
36764,1,39,1.079053149,2238,0
13412,0,39,0.369438202,2224,0
48637,0,39,1.44534413,2222,0
93854,0,39,0.636610784,2206,0
24068,0,39,0.162199,2200,2
29287,0,39,0.647887324,2200,0
67920,0,39,0.295320309,2200,4
90137,0,39,0.205361199,2200,1
100143,1,39,0,2200,1
107782,1,39,0.363471149,2200,2
119545,0,39,1.480236256,2200,0
139784,0,39,0.881871876,2200,2
141255,0,39,0.741481145,2200,3
142675,0,39,0.290322581,2200,2
48012,0,39,0.352138308,2197,0
141101,0,39,0.066605839,2191,1
34139,0,39,0.31862069,2174,0
131132,0,39,0.129210891,2166,1
119685,0,39,0,2164,5
90061,0,39,0.001850995,2160,1
36247,1,39,0.106679035,2155,3
149914,0,39,0.865955473,2155,0
90954,0,39,0.20316132,2150,0
10516,1,39,0.160865475,2125,3
11717,0,39,0.247412982,2125,0
88784,0,39,0.142521167,2125,0
102934,0,39,0.324553151,2125,0
48226,1,39,0.047596383,2100,0
65794,0,39,0.15421228,2100,0
136221,0,39,0.603046168,2100,3
28267,0,39,0.016738403,2090,2
99638,1,39,0.572453372,2090,1
100034,0,39,0.356834532,2084,1
56974,0,39,0.39731286,2083,0
58159,0,39,2.286948177,2083,2
63646,0,39,1.01487524,2083,0
120796,0,39,0.263334935,2080,0
94944,0,39,1.278934625,2064,4
46973,0,39,0.40858118,2050,3
37567,0,39,0.311459354,2041,1
17301,0,39,0.031172687,2020,2
4042,0,39,0.611194403,2000,2
8603,0,39,1.610694653,2000,2
17446,0,39,0.603198401,2000,0
18628,0,39,0.314842579,2000,0
46034,0,39,0,2000,0
46113,0,39,0.157421289,2000,0
47308,0,39,1.752623688,2000,0
54070,0,39,0.091954023,2000,0
55806,0,39,0.738630685,2000,1
61605,1,39,0.823588206,2000,0
64753,0,39,1.664667666,2000,0
66162,0,39,0.577211394,2000,2
67695,0,39,0.503748126,2000,1
68536,0,39,0.033983008,2000,0
76804,0,39,0.192903548,2000,0
82670,0,39,0.310844578,2000,1
111807,0,39,0.048475762,2000,1
141675,0,39,0.673163418,2000,2
145723,0,39,0.014492754,2000,0
76017,0,39,0.188765182,1975,0
123241,0,39,0.396044625,1971,1
36159,0,39,0.283444387,1950,0
50792,0,39,0.3789365,1936,1
146464,0,39,0.561821004,1932,2
133130,1,39,1.197710718,1921,4
139917,0,39,0.292860865,1918,2
16858,0,39,0.352171638,1910,0
4228,0,39,0.836401894,1900,2
7400,0,39,1.530773277,1900,3
81506,0,39,0.415570752,1900,0
31146,0,39,0.415500538,1857,1
41580,0,39,0.678552134,1850,3
107874,0,39,0.641274986,1850,2
144632,0,39,0.261177754,1833,0
129796,0,39,0.746260388,1804,2
71053,0,39,0.226970033,1801,1
44471,1,39,0.972237646,1800,1
108276,0,39,0.850638534,1800,0
143627,0,39,0.935591338,1800,0
147308,0,39,0.201554692,1800,3
18803,1,39,0.124300112,1785,8
108896,0,39,0.288406625,1750,0
7016,0,39,0.309729419,1736,1
30943,0,39,0.227457824,1718,2
69549,0,39,0.512925969,1701,2
50496,0,39,0.299823633,1700,0
55770,0,39,0.236919459,1700,1
68605,0,39,0.23574368,1700,2
144118,0,39,0.121105232,1700,2
21035,0,39,0.498519834,1688,0
47611,1,39,0.20783848,1683,3
52879,1,39,0.420582986,1680,2
26114,0,39,0.023937762,1670,1
124944,0,39,0.120575885,1666,0
25435,0,39,1.535027898,1612,3
122580,0,39,0.253258845,1610,0
50704,0,39,0.552154903,1600,1
59658,0,39,0.066833229,1600,2
89243,0,39,1.109931293,1600,0
130585,0,39,0.128669582,1600,0
136122,0,39,1.171767645,1600,3
22034,1,39,0.282034771,1552,1
113745,0,39,0.214700193,1550,1
8670,0,39,0.232511659,1500,0
29722,0,39,0.314457029,1500,2
47495,0,39,1.652898068,1500,3
71733,0,39,0.752165223,1500,0
77561,0,39,0,1500,5
94628,0,39,0.840106596,1500,2
11285,0,39,0.347738015,1480,0
145789,1,39,0.402711864,1474,0
75872,0,39,0.975576662,1473,0
99790,0,39,0.726065688,1430,2
11572,0,39,0.14528703,1410,3
32190,0,39,0.367824238,1410,0
14328,0,39,0.646680942,1400,0
21119,0,39,1.992862241,1400,2
7022,0,39,0.274362819,1333,1
146175,0,39,0.305918524,1300,0
55122,1,39,1.436489607,1298,2
7377,0,39,0.008634223,1273,0
94323,0,39,0,1264,2
63014,0,39,0.201438849,1250,0
97829,0,39,3.139088729,1250,0
27087,0,39,0.483481064,1240,2
91730,1,39,1.296357616,1207,3
19525,0,39,0.178184846,1200,2
22650,0,39,0.49958368,1200,4
56290,0,39,0.461282265,1200,3
57611,0,39,1.002497918,1200,1
73866,0,39,0.007493755,1200,1
80233,0,39,0.709408826,1200,1
127218,0,39,0.023313905,1200,0
131898,0,39,1.759367194,1200,0
146902,0,39,1.696086595,1200,2
20588,0,39,0.006683375,1196,2
103850,0,39,0.721033868,1121,0
13163,0,39,1.890876565,1117,1
35271,1,39,0.02270663,1100,4
44147,0,39,0.391462307,1100,0
84318,0,39,0.962761126,1100,0
91084,0,39,1.200381679,1047,0
43191,0,39,0.266090298,1040,2
33350,0,39,0.769607843,1019,4
12257,0,39,1.303696304,1000,0
34327,0,39,2.232767233,1000,0
41931,1,39,0.230769231,1000,2
43720,0,39,0.317682318,1000,0
84103,0,39,1.871128871,1000,1
114714,0,39,1.512487512,1000,4
122265,0,39,0.62037962,1000,0
96201,0,39,5.511653718,900,0
98911,0,39,3.702552719,900,0
124887,0,39,2.665497076,854,3
19585,0,39,3.074906367,800,0
84162,0,39,2.453183521,800,2
109115,0,39,4.12345679,728,0
48857,0,39,2.53030303,725,0
7627,0,39,2.855920114,700,2
72983,0,39,0.711840228,700,0
121827,0,39,0.528942116,500,1
114770,1,39,0.908883827,438,0
131348,1,39,1.184538653,400,2
99500,0,39,4.710963455,300,0
13449,0,39,3.050980392,254,2
33715,0,39,6.462686567,200,3
57313,0,39,12.42288557,200,2
93442,0,39,10.46710526,151,2
47827,0,39,15.25827815,150,0
11556,0,39,1120.5,1,2
12626,0,39,2,1,0
23186,0,39,829.5,1,2
50387,0,39,400,1,0
63238,0,39,641,1,0
72909,0,39,128,1,3
92546,0,39,1361.5,1,5
92629,0,39,622,1,2
96424,0,39,929,1,1
96800,0,39,1363.5,1,3
99021,0,39,700,1,2
108179,0,39,1923.5,1,1
112092,0,39,2581,1,2
118201,0,39,797.5,1,3
118478,0,39,360.5,1,0
120573,1,39,2,1,1
128176,0,39,1432.5,1,3
130699,0,39,75,1,0
132194,0,39,66.5,1,0
139327,0,39,2710.5,1,0
141578,0,39,52.5,1,0
144269,0,39,1482.5,1,2
145049,0,39,562,1,2
147267,0,39,749,1,2
148731,0,39,183,1,2
606,0,39,723,0,2
7300,0,39,76,0,4
13314,0,39,1,0,0
18819,0,39,1619,0,2
25824,0,39,7622,0,3
38169,0,39,3253,0,0
42351,0,39,4180,0,3
45534,0,39,5056,0,2
48400,0,39,778,0,0
49398,0,39,1140,0,1
53052,0,39,3488,0,4
58070,1,39,1607,0,2
65889,0,39,1972,0,2
66421,0,39,1901,0,0
70517,0,39,1105,0,2
76039,0,39,1422,0,2
80178,0,39,655,0,2
89991,0,39,101,0,0
103621,1,39,2356,0,2
109244,0,39,1403,0,0
112697,0,39,1280,0,1
118568,0,39,6543,0,0
118784,0,39,4942,0,2
120171,0,39,1566,0,1
128994,0,39,386,0,0
131194,0,39,2688,0,3
132390,0,39,5821,0,0
125,0,39,4090,,0
556,0,39,677,,2
563,0,39,1314,,0
1121,0,39,1776,,0
2014,0,39,1003,,0
2037,0,39,2441,,0
2484,0,39,222,,0
2798,0,39,180,,0
3482,0,39,2797,,0
3627,0,39,2225,,0
4547,0,39,2556,,0
5090,1,39,3033,,0
5766,0,39,453,,0
5990,1,39,396,,0
6674,0,39,72,,0
6755,0,39,778,,2
6947,0,39,0,,0
7165,0,39,1279,,2
7198,0,39,3034,,0
7334,0,39,2020,,0
7625,0,39,0,,0
8186,0,39,7291,,0
8301,0,39,1131,,0
8729,0,39,4936,,0
9277,0,39,2994,,0
9555,0,39,3253,,0
9760,0,39,2429,,1
9794,0,39,3452,,0
10093,0,39,3042,,0
10524,1,39,663,,4
10901,0,39,100,,0
11976,0,39,28,,0
12892,1,39,453,,0
13076,0,39,908,,0
13134,0,39,2338,,3
13176,0,39,524,,0
13209,0,39,192,,0
13250,0,39,0,,0
13296,0,39,448,,2
14409,0,39,2442,,1
14829,0,39,1044,,0
14925,0,39,135,,1
15065,0,39,3582,,0
15463,0,39,370,,0
15757,0,39,1718,,0
16103,0,39,1725,,0
16198,0,39,3017,,0
16317,0,39,21,,0
16478,0,39,1524,,0
16509,0,39,19,,0
16525,0,39,95,,0
16720,0,39,2464,,0
17281,0,39,3372,,0
18751,0,39,834,,0
19868,0,39,357,,0
19992,0,39,2070,,0
20407,0,39,1815,,
22078,0,39,5824,,0
22118,0,39,602,,3
22227,1,39,961,,2
22274,0,39,15,,0
22386,0,39,3918,,2
22426,0,39,0,,
22628,0,39,3418,,0
22688,0,39,2013,,3
23249,0,39,1123,,2
23446,0,39,3308,,0
23621,0,39,3284,,0
24326,0,39,2593,,1
24578,0,39,443,,0
24613,0,39,3190,,1
25488,0,39,389,,0
26104,0,39,2902,,
26596,0,39,1356,,
26728,1,39,493,,1
26934,0,39,6891,,0
27187,0,39,3371,,0
27568,0,39,239,,0
28333,0,39,962,,0
29211,0,39,4151,,3
29570,0,39,1260,,0
29817,0,39,3240,,0
30707,0,39,1277,,0
31092,0,39,0,,0
31505,0,39,315,,0
31738,0,39,2068,,0
31872,0,39,702,,0
32452,1,39,3708,,1
32587,0,39,4854,,0
32958,0,39,2036,,0
33118,1,39,1895,,0
33330,0,39,959,,0
33432,0,39,1432,,0
33690,0,39,3383,,0
34154,0,39,2120,,0
34254,0,39,1747,,4
34452,0,39,1823,,
34621,0,39,850,,0
35248,0,39,77,,0
35389,0,39,3326,,1
35487,0,39,3061,,0
35717,0,39,4182,,1
35779,0,39,430,,1
35855,1,39,1916,,3
36868,0,39,734,,1
37000,0,39,290,,0
37129,0,39,1263,,0
37619,0,39,3416,,0
37699,0,39,2682,,1
39526,0,39,2874,,
39562,0,39,19153,,0
41181,0,39,32,,0
41332,0,39,2120,,1
41394,0,39,7,,0
41405,0,39,1911,,0
41752,0,39,414,,
41886,0,39,1459,,2
41887,0,39,462,,0
42112,0,39,873,,4
42207,0,39,3586,,0
42300,0,39,977,,0
43205,0,39,1084,,0
43268,0,39,3563,,1
43839,1,39,36,,0
44389,0,39,2134,,0
44479,1,39,4373,,0
44513,0,39,1456,,2
44524,0,39,4288,,0
44802,0,39,431,,0
44939,0,39,276,,0
45395,0,39,2148,,0
45452,1,39,3757,,0
45858,0,39,1402,,3
46128,0,39,825,,2
46277,0,39,2878,,0
46693,0,39,119,,0
47484,0,39,2349,,0
47564,0,39,23,,0
47796,0,39,3880,,1
47992,0,39,4175,,1
48168,0,39,1859,,0
48311,0,39,1155,,0
48380,1,39,8086,,0
48515,0,39,1776,,0
50785,0,39,988,,0
50844,0,39,845,,1
51082,0,39,1572,,1
51096,1,39,1357,,0
51422,0,39,1836,,0
51933,0,39,1574,,2
51943,0,39,6003,,0
52040,0,39,762,,0
52778,1,39,586,,4
52928,0,39,3421,,0
53327,0,39,6295,,0
53478,0,39,711,,0
53605,0,39,2392,,1
53649,0,39,3301,,2
53926,0,39,1063,,
54594,0,39,1599,,1
55546,0,39,7,,0
55612,0,39,1087,,0
55993,0,39,257,,0
56026,0,39,165,,0
56186,0,39,1647,,0
56827,0,39,1746,,2
57224,1,39,331,,3
57936,0,39,408,,0
58239,0,39,1031,,0
58662,0,39,7,,0
58766,0,39,2818,,1
59184,0,39,1582,,0
59755,0,39,1023,,0
60519,1,39,3899,,0
60821,0,39,1091,,0
61168,0,39,4053,,0
61196,0,39,28,,0
61334,0,39,2854,,0
61468,0,39,2188,,0
61583,0,39,2207,,0
62188,0,39,2416,,0
62479,0,39,874,,0
62650,0,39,1287,,0
62811,1,39,2095,,0
63201,0,39,2210,,0
63838,0,39,2184,,0
63930,0,39,1561,,0
63969,0,39,1110,,0
64273,0,39,3059,,0
65587,0,39,790,,0
65649,0,39,3837,,2
65850,0,39,882,,0
65894,0,39,0,,0
66326,0,39,3438,,2
67327,0,39,1746,,3
67949,0,39,834,,0
68247,0,39,1868,,0
68409,0,39,2049,,0
69557,0,39,354,,
69636,0,39,474,,3
70280,0,39,3374,,2
70400,0,39,1576,,0
70433,0,39,4474,,0
71010,0,39,3582,,0
71068,0,39,3076,,0
72289,0,39,2520,,1
72397,0,39,99,,0
72416,0,39,3439,,0
72418,0,39,45,,0
73411,0,39,3182,,2
73750,0,39,4389,,3
74040,0,39,1897,,2
74246,0,39,354,,0
75390,1,39,548,,0
75628,0,39,2139,,0
75712,0,39,760,,0
75723,0,39,1,,0
76132,0,39,3690,,3
76417,0,39,4759,,0
76678,0,39,2632,,3
76756,0,39,761,,0
76785,0,39,796,,0
76854,1,39,592,,0
77139,1,39,2847,,2
77937,0,39,14,,0
78187,0,39,2125,,3
78224,0,39,0,,0
79209,0,39,917,,0
79514,0,39,2296,,0
79589,0,39,677,,0
79858,0,39,1731,,0
79938,0,39,2010,,0
80026,1,39,1808,,0
80733,0,39,204,,0
80910,0,39,1593,,0
81047,0,39,613,,0
81426,0,39,527,,
81555,0,39,7617,,0
81781,0,39,1767,,0
81871,0,39,30,,0
81921,0,39,0,,0
81970,0,39,546,,0
82486,0,39,0,,1
82626,0,39,21,,0
83201,0,39,5169,,0
84377,0,39,661,,0
84863,0,39,24,,0
84989,0,39,2902,,0
85310,0,39,2125,,0
85967,0,39,2296,,0
86188,0,39,144,,0
86921,0,39,1764,,0
87196,1,39,0,,0
87359,0,39,54,,0
87524,0,39,1751,,0
87633,0,39,3379,,0
88003,0,39,1453,,0
88398,0,39,3503,,0
88440,0,39,2596,,0
88481,0,39,2711,,0
89099,0,39,2319,,0
89294,0,39,2720,,0
90079,0,39,1388,,0
90713,0,39,977,,0
91506,0,39,2350,,0
91991,0,39,560,,0
92164,0,39,2002,,0
92295,0,39,2290,,0
92434,0,39,1574,,0
92563,0,39,26,,0
92708,0,39,804,,
93186,0,39,5249,,0
93437,0,39,2190,,0
93558,0,39,2189,,0
93755,0,39,1840,,0
94351,1,39,1882,,
94366,0,39,3088,,0
94490,0,39,1220,,0
95100,1,39,4340,,0
95375,0,39,529,,0
95550,1,39,10,,0
95757,1,39,1270,,1
95935,0,39,276,,0
96148,0,39,590,,2
96602,0,39,6540,,0
97012,0,39,0,,
97221,0,39,949,,0
97450,0,39,1160,,0
97715,0,39,3315,,0
97791,0,39,6287,,0
97970,0,39,1201,,0
98158,0,39,2515,,0
98471,0,39,1636,,0
98498,0,39,231,,0
98971,0,39,3782,,0
99136,0,39,3077,,1
99147,0,39,775,,0
99468,0,39,1504,,3
99544,0,39,2489,,0
99889,0,39,451,,0
100597,0,39,1820,,0
100606,0,39,535,,0
100736,0,39,114,,0
101152,0,39,1111,,0
103381,0,39,1640,,0
103438,0,39,726,,0
103663,0,39,3284,,0
103885,0,39,3200,,4
104079,0,39,0,,0
104083,0,39,564,,0
104086,0,39,23,,0
104189,0,39,862,,
104660,0,39,1861,,0
104723,0,39,1541,,0
104983,0,39,809,,
105035,0,39,2146,,
106356,0,39,650,,0
106804,0,39,511,,0
106976,0,39,219,,0
107229,0,39,1393,,0
107804,0,39,43,,0
107827,0,39,9428,,2
108191,0,39,2254,,0
108330,0,39,1213,,0
108368,1,39,4368,,0
109374,0,39,6811,,0
110029,0,39,212,,0
110643,0,39,2382,,1
111049,0,39,4,,0
111444,1,39,742,,0
112048,0,39,3359,,0
112398,0,39,2495,,0
112624,0,39,886,,0
112778,0,39,1714,,0
113013,1,39,380,,3
113414,0,39,1059,,0
113855,0,39,1679,,0
114086,0,39,15,,0
114598,0,39,2240,,3
115053,0,39,1197,,0
115149,0,39,0,,0
115175,0,39,2763,,0
115794,0,39,1533,,0
116388,0,39,3209,,3
116837,0,39,1404,,0
117692,0,39,223,,0
118145,1,39,4044,,0
118731,0,39,3656,,3
119844,0,39,2080,,5
119992,0,39,64,,0
120209,0,39,4296,,0
120766,0,39,1635,,0
121188,1,39,19,,0
121283,1,39,361,,
122069,0,39,350,,0
123062,0,39,398,,0
123181,0,39,1979,,3
123261,0,39,34719,,0
123613,0,39,101,,0
124240,0,39,1023,,0
124387,0,39,2383,,2
124576,0,39,1687,,0
125043,0,39,1580,,2
125367,0,39,1893,,2
125421,0,39,1,,0
125574,0,39,2477,,3
126209,0,39,77,,0
126291,0,39,2416,,1
126645,0,39,3063,,0
126968,0,39,1158,,0
127237,0,39,52,,1
127611,0,39,625,,0
127724,1,39,2816,,0
128152,0,39,57,,0
128338,0,39,1477,,2
128361,0,39,3014,,0
128615,0,39,1229,,1
129360,0,39,2055,,0
129899,0,39,428,,0
129957,0,39,1095,,0
130594,0,39,398,,0
131888,0,39,8212,,0
131894,0,39,0,,0
132228,0,39,1278,,3
132576,0,39,3825,,0
132706,0,39,2683,,0
133030,0,39,0,,1
133693,0,39,260,,2
134757,1,39,2828,,0
135987,0,39,127,,0
136615,0,39,337,,4
136927,0,39,586,,
136969,0,39,148,,0
137416,0,39,5747,,1
137448,0,39,2386,,0
137739,0,39,1219,,0
138216,0,39,198,,0
138289,0,39,1279,,0
138439,0,39,1781,,0
139871,0,39,2158,,0
139980,0,39,0,,0
140674,0,39,2084,,0
141235,0,39,1296,,2
141646,0,39,455,,0
141664,0,39,604,,0
142738,0,39,1479,,
144888,1,39,21395,,0
145061,0,39,1496,,
145487,1,39,231,,0
145801,0,39,3304,,0
146057,0,39,719,,0
147523,0,39,1508,,2
147811,0,39,3283,,
147957,0,39,911,,0
148110,0,39,807,,0
148537,0,39,152,,0
148958,0,39,16,,
148984,0,39,1586,,0
149109,0,39,2422,,4
149324,0,39,5131,,0
149369,1,39,4208,,0
23852,0,38,0.006789609,80416,1
562,0,38,0.024885359,70000,2
79518,0,38,0.068158432,69000,0
18960,0,38,0.009586817,57891,1
54017,0,38,0.013705614,51000,0
98986,0,38,0.002458282,48000,1
128385,0,38,0.091127314,44574,3
105995,0,38,0.050448739,40000,3
139284,0,38,0.028932991,35875,0
33830,0,38,0.266649524,35000,2
31518,0,38,0.505054747,33334,0
52194,0,38,0.151903018,32500,1
53402,0,38,0.020232659,30000,0
80884,0,38,0.086889754,28000,2
107106,0,38,0.210675875,27800,2
47794,0,38,0.271771936,27500,2
5296,0,38,0.092774342,27000,3
86449,0,38,0.148069231,26750,0
5336,0,38,0.363981643,25275,2
5375,0,38,0.233790648,25000,0
137270,0,38,0.089412941,24000,1
102910,0,38,0.206728138,23750,2
128435,0,38,0.254388694,22500,2
45527,0,38,0.147584201,22000,2
100989,0,38,0.349444807,21433,0
28984,0,38,0.164135041,21000,0
48938,0,38,0.739010071,20950,3
63288,0,38,0.157434962,20833,2
45044,0,38,0.075755385,20750,0
47588,0,38,0.283185841,20000,1
96283,0,38,0.184890755,20000,1
147087,0,38,0.07079646,20000,1
56415,0,38,0.044407979,19500,2
56183,0,38,0.058996895,19000,0
95153,0,38,0.249103186,18955,2
144110,0,38,0.391339129,18750,4
111611,0,38,0.239683224,18561,3
42033,0,38,0.055797971,18333,0
20216,0,38,0.383830542,18033,0
26906,0,38,0.153102605,18000,2
102707,0,38,0.022718326,17782,3
104574,0,38,0.408709368,17750,2
87743,0,38,0.219468025,17669,2
50585,0,38,0.157590995,17500,0
62305,0,38,0.171049623,17491,0
51161,0,38,0.226634299,17300,2
112847,0,38,0.239456503,17000,2
4130,0,38,0.207463403,16667,1
54819,0,38,0.346766863,16500,1
39619,0,38,0.446947719,16200,2
13047,0,38,0.217245241,16073,1
38931,0,38,0.107743266,16000,2
122891,0,38,0.06912068,16000,0
133509,0,38,0.208233965,15933,2
67784,0,38,0.417520911,15900,1
29909,0,38,0.185579345,15879,1
25982,0,38,0.482627682,15800,3
120123,1,38,0.739700019,15800,1
30603,0,38,0.187007496,15608,0
103505,0,38,0.070727168,15580,1
135662,0,38,0.508621799,15541,0
117643,0,38,0.159860654,15500,1
19400,0,38,0.184721019,15000,3
22560,0,38,0.436170922,15000,0
34908,0,38,0.124058396,15000,0
36417,0,38,0.244783681,15000,1
38280,0,38,0.658222785,15000,0
49485,0,38,0.099393374,15000,5
52757,0,38,0.342777148,15000,2
63672,0,38,0.630157989,15000,1
83060,0,38,0.030131325,15000,0
108008,0,38,0.362709153,15000,1
115080,0,38,0.533164456,15000,0
121847,0,38,0.14605693,15000,0
53507,0,38,0.323503491,14750,1
111753,0,38,0.294760418,14733,0
58844,0,38,0.374532345,14700,2
133627,0,38,0.440335676,14656,2
146566,0,38,0.203618669,14590,0
36482,0,38,0.175877674,14583,3
109635,0,38,0.451501791,14515,3
13822,0,38,0.384387284,14500,2
84807,0,38,0.208537342,14500,0
139417,0,38,0.157300256,14430,1
120971,0,38,0.090965905,14400,0
118338,1,38,0.101004464,14335,3
67815,0,38,0.048968171,14294,0
30599,0,38,0.317357239,14166,8
96955,0,38,0.145912749,14165,1
103547,0,38,0.13737545,14150,1
66408,0,38,0.38904364,14000,2
93012,1,38,0.385472466,14000,3
101448,0,38,0.237840154,14000,2
69836,0,38,0.337724637,13966,2
67069,0,38,0.318299154,13945,2
105367,0,38,0.299703264,13816,2
91581,0,38,0.070322158,13750,0
108608,0,38,0.162170024,13750,0
125044,0,38,0.368482292,13750,2
85284,0,38,0.499708157,13705,0
23993,0,38,0.000220572,13600,2
143173,1,38,0.458188282,13500,3
149938,1,38,0.24227835,13500,3
67516,0,38,0.532124468,13400,2
103496,0,38,0.289847488,13375,3
115757,0,38,0.322389626,13340,2
117414,0,38,0.287917544,13291,2
62588,0,38,0.178266178,13103,2
2946,0,38,0.000461467,13001,0
49,0,38,0.393662026,13000,2
15106,0,38,0.456195677,13000,0
19897,0,38,0.117067918,13000,2
86178,0,38,0.214445043,13000,3
101305,0,38,0.202753634,13000,2
14595,0,38,0.599005671,12872,0
134843,0,38,0.485576173,12825,4
135827,0,38,0.382313882,12800,0
15477,1,38,0.700085958,12796,2
72186,0,38,0.136459885,12750,2
102085,0,38,0.351580268,12750,2
71747,0,38,0.240625247,12666,0
107335,0,38,0.04834199,12514,2
1063,0,38,0.225741941,12500,0
8797,0,38,0.274618031,12500,0
27037,0,38,0.261099112,12500,3
60846,0,38,0.401567875,12500,2
91037,1,38,0.316694664,12500,3
98567,0,38,0.265018798,12500,2
101119,0,38,0.297896168,12500,3
123154,1,38,0.507719382,12500,2
131115,0,38,0.298136149,12500,3
138617,0,38,0.260859131,12500,1
141107,0,38,0.389808815,12500,0
16501,0,38,0.129595366,12430,3
52101,0,38,0.608762181,12416,4
54840,0,38,0.072418237,12413,5
35707,0,38,0.270865253,12400,2
117302,0,38,1.019899285,12311,1
74138,0,38,0.25469474,12300,1
96650,0,38,0.263962279,12300,2
25769,0,38,0.397028814,12250,3
37273,0,38,0.287894866,12250,4
58553,0,38,0.524547168,12200,1
136728,0,38,0.348730172,12166,1
54220,0,38,0.49888898,12150,0
42065,0,38,0.324478649,12083,0
122180,0,38,0.324147633,12083,1
1778,0,38,0.004916257,12000,1
